2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065
1,1.0085044260665752,1.0176839140201208,1.0267977701754649,1.0357977041694313,1.0445146965576819,1.0535125856481269,1.0614424934226481,1.0695558419080586,1.0763212150162693,1.0822832422837354,1.088017783696668,1.0929310281885232,1.0972552810750262,1.1008291666367191,1.1044155470260753,1.1076433652155926,1.1090165325018628,1.1096934959594011,1.110053191335886,1.1101133477515419,1.1091398402835033,1.1084241187220354,1.1072271541976793,1.1062138404155306,1.1049784026613005,1.1039220005014438,1.1031250381176585,1.1024617950881614,1.1015775544463333,1.1007410094061356,1.1000950224735693,1.0993757651557934,1.0984712249889521,1.0974969844494387,1.0967046942262459,1.0959228151754998,1.0950684126661026,1.094251421619383,1.0933351317067979,1.0924294245458495,1.0926095209216806,1.092787561011584,1.0926190137609018,1.0931376116116767,1.0925991224515543,1.0937910954237005,1.093930179700181,1.0940679805167124,1.0945396471086919,1.0956755846688817
1,1.0056071593189291,1.0116271466832225,1.0175008830720815,1.024015763298108,1.030090475908308,1.0365205542300078,1.0421512533091981,1.0467005507122209,1.0506507362385364,1.0535472549938449,1.0556422016005822,1.0573698563175189,1.0584326120431153,1.058841758171974,1.0594260527203281,1.0589320134328812,1.0573753940157882,1.0555717431642269,1.0539814668601692,1.0520062066651064,1.0498054079764503,1.0479525603126572,1.045706221911415,1.0435066229725987,1.0412070932810704,1.0389435125709987,1.0365705882954823,1.0346399473828489,1.0324600810938955,1.030443473066057,1.0284520923474016,1.0263513399910191,1.0240099430471421,1.0218244384991553,1.0195074021284047,1.0173341858676694,1.0147845371295794,1.0126281268241761,1.0108752771901182,1.009142970022092,1.0076809531484623,1.006486502478916,1.0054397629191769,1.0044007798585837,1.0033575136083628,1.0025508662064631,1.0014308830186041,0.99995563293172263,0.99892908875928954,0.99754709656002505
1,1.0067040488703931,1.0128679375926666,1.0195104756051268,1.027519718782937,1.0345309505563014,1.0421468843190025,1.049737643524425,1.0567529397316631,1.0631209337084579,1.0682668395434354,1.0726413066838598,1.0763258209636406,1.0793888473711977,1.0813278468380787,1.0832403412190645,1.0845605740575088,1.0841489742457242,1.0838521460188033,1.0830654204514387,1.0820474405913236,1.0812730466878429,1.0801947275769892,1.0788041764527734,1.0773534975662635,1.0758269707149888,1.074464892743322,1.0727731326236254,1.0711262027973552,1.0698707611372182,1.0686371898175597,1.0673104162879243,1.0657793085791041,1.0646217690615736,1.0631479173598148,1.0619370658075591,1.0603972124790613,1.0592090443894915,1.0578009229484844,1.056517629686103,1.0555759148888499,1.0548614289721971,1.053950782358644,1.0540904187130511,1.0538290388689324,1.0535718262853933,1.0539361021857094,1.0535984895395889,1.053265560537114,1.0535420071392305,1.0538149823799052
1,1.0076520786435106,1.0146022364429779,1.0222830851016558,1.0288720459467093,1.0357136868932444,1.0424101479915433,1.048996501645008,1.0547205599260516,1.0603324595826789,1.0654899540747962,1.0695828026354395,1.0737655893347449,1.0776796642769715,1.0808071767935061,1.0837466314822495,1.0866880838732209,1.0871167407884936,1.08781297725449,1.0876857056999829,1.0876653432537768,1.0868118364787593,1.0858724502944572,1.0849778534457493,1.0839621804764692,1.0821426239738567,1.0807575731830716,1.0788980469272125,1.0772422755979167,1.0759465620957496,1.0746853940062095,1.0732702478002818,1.0720471524363397,1.0705100035891442,1.0693211535490259,1.0686364129340129,1.067405907899603,1.0667020352767582,1.0657065130786465,1.065548302491788,1.0653900919049297,1.0655709040041965,1.0657518850078063,1.0662728611214589,1.0669534671799368,1.0673177415517443,1.0685256460698196,1.0695540488307671,1.070266253869969,1.0711911965081637,1.0721725565523443
1,1.0078010291409674,1.016020430637566,1.0241594722762646,1.0328204851936831,1.0417629944728588,1.0496957822479993,1.0578311275173145,1.0660339859956556,1.0739800067561649,1.080698325209273,1.0872107570309806,1.0924628909064706,1.0977042238452139,1.1021886701115238,1.1065545096899538,1.1104724596182729,1.1128404669260701,1.1154316871629093,1.1171928019712443,1.118215378883084,1.1194654203254537,1.1199809756673678,1.1200206638009071,1.1200074502818897,1.1197661646156423,1.1197040401382869,1.1196429388876172,1.1191878283215815,1.1186094898400347,1.1181700000446733,1.117737518059261,1.1177328692612869,1.1174369977090075,1.1173968640672447,1.1173573508203858,1.117614814394047,1.117463553075394,1.1177157983355184,1.1179639143138043,1.1182080015822415,1.1186027653035497,1.1193805707234974,1.1202639521093201,1.1211346186157034,1.1221080253083779,1.1234471631098424,1.1245044786253362,1.1258093385214007,1.1280309015663443,1.1295185929223595
1,1.0049943932240417,1.010511796042618,1.0162048233699097,1.0215887146571017,1.0273066040661696,1.0326897018970191,1.0373725616809151,1.0422253104802242,1.0464727775662594,1.049790228615255,1.0526257787093181,1.0546284914167847,1.0556861569022007,1.0571234470502922,1.0580101891940916,1.0583560394316878,1.0572782234219442,1.0560566595922567,1.0547015262452697,1.0535623147827753,1.0521112257722203,1.0503494944206924,1.0489524904675629,1.0470653512902059,1.045533230384978,1.0440110414570596,1.0423273767355019,1.0413195729976552,1.04014716276178,1.0389791817977689,1.0381487951130317,1.0373223796702109,1.0365010099954346,1.0360136385579493,1.0348722911808708,1.0342307504179218,1.033756544793524,1.0331228875025904,1.0326554174510276,1.0326755207978373,1.0325374293425675,1.0331993150332437,1.0333798312728846,1.0341937159652124,1.0350023762716194,1.0353310850105319,1.0361321816614129,1.0363001618709382,1.0367768188254796,1.0374032700755251
1,1.0059300875573487,1.0116468330729735,1.0179830909119691,1.0245941322920813,1.0309982203022681,1.0380304862360166,1.0448307849738894,1.0518093854655686,1.0586073704678571,1.064123205511319,1.0690107699447202,1.0735538197885541,1.0770568321251186,1.0803687871433827,1.0822666225887501,1.0843344876166281,1.0847452187866911,1.0847387477546364,1.0848788106397624,1.0844915558272101,1.0841938263841351,1.0838125406470085,1.0836245783039899,1.0833312858165669,1.0830417090278868,1.0827747278195825,1.08251086659201,1.0823935864303516,1.082563034137294,1.0825702298931597,1.0831411066373096,1.083546358370632,1.0839277649482941,1.0844421205798065,1.0850679133446424,1.0859001493424436,1.0864109006696823,1.0867410357898035,1.087045966032786,1.0874569029887087,1.0886555905093387,1.0896835544407435,1.0908376501962811,1.0922414208106919,1.0937648567035085,1.0956540039987372,1.0971441031963705,1.0989969100134764,1.1007003821854273,1.1026177211165311
1,1.0071188446333001,1.0146807092736088,1.021598451678406,1.0289825859146249,1.0355264340003476,1.0425534272136214,1.0487654250975411,1.054496024224876,1.0598244979681268,1.0643837062051498,1.0686194371102167,1.0724170447920101,1.0756444249516557,1.0786559849291346,1.080731778003188,1.0826757624551007,1.08312325160441,1.082749354916557,1.0818070084521512,1.0809468287814172,1.0798209137529975,1.0779701043811625,1.0763626182728852,1.0748351614695677,1.0730784608564898,1.0710681339183912,1.0694056672234558,1.0674642006301716,1.0659892766629451,1.0642363866610385,1.0626696509557565,1.0611383004066552,1.0594762106804436,1.0579918983399053,1.0560715684455713,1.0547419346896569,1.0529969652535831,1.0514392206967831,1.0506148056224704,1.0493590132076005,1.0482530712135116,1.0474608379455526,1.0463815249958996,1.0457387655463459,1.0448336781792138,1.044371394975609,1.0437610754538211,1.0430259757222187,1.0427497140414552,1.0422286506835745
1,1.0074997746461947,1.0158969210174029,1.0235406406828949,1.031957565362591,1.0402389108476064,1.0485617748310594,1.0561954667919025,1.0630011111377571,1.0698982638161925,1.076442701407202,1.0818420975816221,1.0870456805910769,1.0914072242081636,1.094842284739983,1.0984649079209823,1.101260479625658,1.1024614727392135,1.1028925956571887,1.1028454682369206,1.1023416053418063,1.1019593168989954,1.1009283677833215,1.0999903068328016,1.0983941168950409,1.097165599415457,1.0955621638866102,1.0939899357444671,1.0926083044093071,1.0915397996720293,1.090361687288224,1.089231737006356,1.0877419285139391,1.0867045204737624,1.0856823516262435,1.0844283472554646,1.0834127708215358,1.0824125100824813,1.0814272211720226,1.0803138388372999,1.0798113399440632,1.0792942286253324,1.0786465759181161,1.0783787472702004,1.0780001181875933,1.077876677175746,1.0780026597551862,1.0781478106588755,1.0783118936399569,1.0784947158362981,1.0785855356635408
1,1.0051633632717201,1.0104597987860648,1.0158767410329101,1.0207430528004691,1.0246721742628175,1.0287892600649282,1.0324795038443566,1.0353876143349827,1.0373833638601511,1.0396604642370983,1.0410986373675439,1.0421216678058782,1.0424074216152628,1.0426918627558348,1.0424642419136587,1.0419088161580421,1.0400211564729831,1.0383458646616541,1.0362204519328553,1.0343024617618812,1.0325799459314644,1.0304110804291793,1.0281197311460468,1.0260124827178456,1.0234658522706228,1.0212404341218138,1.0187341971573467,1.0162469140707338,1.0140783597908005,1.011930611526636,1.0095154371829791,1.0074240413290456,1.0050712618456012,1.0031727482669097,1.0009677680596047,0.99865172877178143,0.99648531357893255,0.99433708063696791,0.99235143856297658,0.99040227440481399,0.9886141855674383,0.98641430451644363,0.9845183331739279,0.98209683047962915,0.98049576972117147,0.97862730946442655,0.97654454556382897,0.97459509528234711,0.97263652736958306,0.97086166372869975
1,1.0051308532760264,1.0110451719622118,1.0177665840956522,1.0236284824937916,1.0297317970636073,1.0364727771595452,1.0423932511474483,1.0481379695004684,1.0535376967245134,1.057723179357059,1.0609846854873251,1.0642804627431528,1.0664146466682021,1.0683420517986584,1.0696776786188871,1.0705488752710406,1.0697248077665735,1.0688529826444988,1.067622218250067,1.0665038344363904,1.064994075908084,1.0636845396003549,1.0621433232882769,1.0603641507307966,1.0587659080560414,1.056931187130689,1.055271134870871,1.0533690118788523,1.0517706373106128,1.05046717769373,1.0486514594573231,1.0468631897203324,1.0453642433706696,1.0437551340521936,1.0419143229253138,1.0398434253194491,1.0380583797871359,1.0364275952599304,1.0349488522954091,1.0338632469574125,1.0329192544409602,1.0319923240068352,1.0316754499271614,1.0312477844856733,1.0310597058507436,1.0308747850169373,1.0308060594334316,1.0303958342403099,1.0303277958518657,1.0302607326064483
1,1.0067138626179439,1.0128228396474313,1.0193726924362976,1.0260634409475531,1.0319894443629967,1.0385386652796125,1.0445782850283851,1.0502199337853932,1.0552374390682904,1.0598907636915589,1.0640082099398915,1.0682383463424641,1.0714028710069265,1.0750067849384586,1.0776468189044257,1.0802968619124607,1.0806421702605942,1.0808941910054763,1.0814213663892918,1.0808857711946724,1.079666060403764,1.0789098245097257,1.0770844051125537,1.0748216227488716,1.0725953601125413,1.0705542791004152,1.0685444437498608,1.0669184215845602,1.0649384670219277,1.062782857411104,1.0611833514384115,1.0595838454657192,1.0578066166071722,1.0563848335203347,1.0547677036706526,1.0534734751880115,1.0525538460240529,1.0514591462361964,1.0507203204493658,1.0505281908192381,1.0499680049258755,1.049585321659448,1.0499230281899501,1.0497170533196341,1.0495115042371632,1.0496725816139245,1.0491306752733909,1.0485893281757266,1.0487792665729141,1.0489838463667576
1,1.0071986909480959,1.0142292807767981,1.021377652465348,1.0288446186629616,1.0359112028707147,1.0434870320878731,1.0500393102249344,1.0566996257570067,1.0636979981020513,1.0691573554562399,1.0750067255478295,1.0800481726634905,1.0844804573289517,1.0883345075599036,1.0918060689875269,1.0947554559009227,1.0959364828676814,1.0967664226251579,1.097393794405179,1.0971210492869325,1.0965580271720807,1.0960767006036714,1.0949458470567464,1.0943887327000621,1.0929919059562969,1.0919673163762416,1.0907929486018286,1.0901422684667885,1.0889887961852605,1.0878471159066105,1.0873769865736391,1.0864109970149058,1.0854547381202257,1.084817923043897,1.0844957731612574,1.0839371964182474,1.0835378456786409,1.0831434690585668,1.0833832642123098,1.0835924459572766,1.0843933384415789,1.0850086937145584,1.0854413148403059,1.0864786900571632,1.0873295506690948,1.0881689083069739,1.0888542876875253,1.0898430602224103,1.0908195396880673,1.0920936833038624
